글번호,문장
371038061,"


													꼭 뭣도 없는것들이 나이방패 오지드라											
"
371038061,"

													나보다 나이 먹었다고 다 어른 아니더라고요. 지가 하면 괜찮고, 며느리가 하면 버릇없고? 가는 말이 고와야 오는 말이 고운법인데, 못배운 시모가 분명합니다. 저라면 앞으로 안보는걸로 하겠어요. 남편에게도 확실히 말하세요.											
"
371038061,"

													둘다.. 이상한데											
"
371038061,"

													이런 경우 많음.
자기가 먼저 오해하고, 상대방을 오해하게 만들어서
정확하게 짚어주면 사과는 커녕 ""서로"" 오해해서 더 얘기하면 맘상하니까 그만하자고 함.											
"
371038061,"


													그러거나말거나 싫은소리 듣는건 애나 어른이나 싫죠.  안타까움이란 방패앞세워 상처받는말 함부러 내뱉는사람한테 버릇좀 없어도 될것같아요											
"
371038061,"


													그런소린 누가 들어도 기분 나쁜 소리지 누구귀는 막귄가?
 "" 어머니가 듣고 기분 나쁘면 저도 마찬가지에요""											
"
371038061,"


													난 니 위에있다고 일부러 저런말 하는거임											
"
371038061,"


													나도 안쓰러워서 그런거다 하면 안되나요											
"
371038061,"


													어머님은 뇌가 삭으셨네요											
"
371038061,"


													같은 말이라도 오늘은 더 피곤해 보인다 정도로 하면 될것을 삭았다는 말은 누가 들어도 기분 나쁘지만 그렇다고 바로 맞받아치는 며느리도 똑같다 둘다											
"
371038061,"

													현명하지 못한 인간들은 이걸 자랑이라고 떠들고 다니더라. 백퍼 맘충임											
"
371038061,"


													안쓰러운게 다 얼어죽었나 삭았긴 뭘삭아ㅋㅋㅋ 두번 안쓰러웠다간 썩었다고 하겠네  그러면서 지 늙었다니까 버릇 타령 진짜 추하게 늙네...											
"
371038061,"


													우리시어머니 눈치없고 사회성이 좀 떨어짐. 근데 본인 사회성 떨어지는건 신경 안 쓰고 나나 주변 사람한테 자꾸 약았다, 잔머리 굴린다 이런 말 함. 솔직히 그냥 시어머니 머리가 안 좋은 것 같은데..											
"
371038061,"


													ㅋㅋㅋㅋㅋㅋㅋ며느리한테 저딴말을 하는 시모도 있군.....
걍 엿먹어라 이건가..?											
"
371038061,"


													어머니 얼굴도 완전 쭈그렁탱이가 되셨네요ㅋㅋ											
"
371038061,"

													아주친한 찐친구들끼리나 하는말을 며느리한테
젊은 애들이나 하는말을 다늙어서 개무식하고 천박스럽네											
"
371038061,"


													나는 이런거 너무 싫음.
먼저 말실수 했으면 인정하고 내가 단어를 잘못썼다, 미안하다 하면 될걸 난 이런뜻으로 말한건데 니가 예민하게 받아들인다, 난 어른이니까 해도되는데 넌 안돼 싸가지없고 버릇없어 이러는거 진짜 짜증남.											
"
371039095,니네도 스우파 베베 좀 기대이하였음??
371039095,"





메가크루영상 좀 기대이하였냐 아쉬웠다는 사람들 많네 




"
371039095,"
 메가 크루가 아니라 그냥 음악방송을 스튜디오 춤에서 하는 느낌이였음… 케이팝 쓴 딥앤댑은 그래도 인원 수가 주는 무게와 야외 무대때문에 메가 같았는데 베베는 진짜 하…
"
371039095,"
 그냥 크루가 각각 잘하는게 있는거 같음 
원밀은 리아킴이 워낙 대형을 많이 해봤을거같고 
베베는 전에 했던 미션에 강한거같고 
울플러 레바는 1:1배틀 이런식으로 
음식서바이벌봐도 
모든 요리 잘하는게 아니고 서로 잘하는 
음식이 있잖아 그냥 누가 잘했다만 봐 ㅋㅋㅋㅋ 
그냥 아 이팀은 이걸 잘하는구나
"
371039095,"
 댓글에 춤보단 감정이 더 드러나서 아쉽단 말 있던데 공감… 그리고 원밀이랑 딴크루들이 스케일 크게 잘해서 더 비교됨
"
371039095,"
 베베 원픽인데 보자마자 케이팝 미션같다고 생각함 ㅠㅠ 못한건 절대 아닌데 메가 주제랑은 좀 많이 달라서 너무 아쉬운거지…
"
371039095,"
 스우파1 YGX 보는 느낌임 서사도 비슷함 계급미션 케이팝미션 연속으로 선방해서 인지도 좀 얻다가 메가크루로 주춤,,, 이번 미션에서 탈락까진 안가겠지만 다음 미션이 고비일것같음. 바다도 리정이랑 비슷한게 코레오나 댄스로는 역량은 출중한데 내공이 많지 않다보니 리아킴의 원밀이나 울플러같은 내공 출중한 팀이랑 결과물에서 확 차이가 남.
"
371039095,"


													나도 베베 완전 실망하고 원밀만 스무번 봄. 나는 딥앤댑은 미나명이 너무 마르고 힘없어서 못나보이게 하는 듯 ㅜㅜ 전문가들은 딥앤댑 대형이랑 끊이지 않는 흐름 극찬하던데 센터가 너무 지나치게 약하고 매력 없음.											
"
371039095,"


													ㄹㅇ 유일하게 보다가 중간에 끔 항마략 딸려서;;											
"
371039095,"


													보다가 연기하는거 보고 바로 끔 내가 기대한 메가크루 미션이 아니였어...											
"
371039095,"


													걍 오글거려서 1분 이상 못보겠음											
"
371039095,"


													ㄱㅊ았는데 메가크루미션이라서 다른 팀들이 더 좋았음  베베는 ㅈㄴ 잘한 시상식 안무 시안느낌											
"
371039095,"


													스우파1 YGX 보는 느낌임 서사도 비슷함 계급미션 케이팝미션 연속으로 선방해서 인지도 좀 얻다가 메가크루로 주춤,,, 이번 미션에서 탈락까진 안가겠지만 다음 미션이 고비일것같음. 바다도 리정이랑 비슷한게 코레오나 댄스로는 역량은 출중한데 내공이 많지 않다보니 리아킴의 원밀이나 울플러같은 내공 출중한 팀이랑 결과물에서 확 차이가 남.											
"
371039095,"


													퍼포먼스 자체는 좋았는데 메가크루미션에는 맞지않는 느낌.. 그래도 멋있긴했음											
"
371039095,"

													스튜디오 안에서 찍은 팀들이 다 별로였....											
"
371039095,"


													메가크루는 대체로 젊은감각 트렌디 이런애들보다 경력 오래되고 짬많은 디렉터 있는팀들이 잘하더라…											
"
371039095,"


													표정 과하더라 가수 무대가 아닌데 뭐지 느낌.. 대단위 댄서들 무대가 보고 싶은건데											
"
371039095,"


													그냥 댄서들이 한 평가가 정확하다니까 케이팝미션인 줄 알았다, 한계인가? 하는 거 팩트임 다른팀 보다가 베베 보면 더 그래											
"
371039095,"


													그냥 크루가 각각 잘하는게 있는거 같음 
원밀은 리아킴이 워낙 대형을 많이 해봤을거같고 
베베는 전에 했던 미션에 강한거같고 
울플러 레바는 1:1배틀 이런식으로 
음식서바이벌봐도 
모든 요리 잘하는게 아니고 서로 잘하는 
음식이 있잖아 그냥 누가 잘했다만 봐 ㅋㅋㅋㅋ 
그냥 아 이팀은 이걸 잘하는구나											
"
371039095,"


													베베 원픽인데 보자마자 케이팝 미션같다고 생각함 ㅠㅠ 못한건 절대 아닌데 메가 주제랑은 좀 많이 달라서 너무 아쉬운거지…											
"
371039095,"


													너무 개개인 표정연기가 돋보이니까 오히려 메가 크루 미션만의 압도적인 느낌이 사라진 느낌? ㄹㅇ 그냥 케팝 무대를 넓은 공간에서 보는 느낌이었음ㅇㅇ											
"
371039095,"


													젤 별로											
"
371039095,"


													메가 크루가 아니라 그냥 음악방송을 스튜디오 춤에서 하는 느낌이였음… 케이팝 쓴 딥앤댑은 그래도 인원 수가 주는 무게와 야외 무대때문에 메가 같았는데 베베는 진짜 하…											
"
371039095,"


													솔직히 처음 볼 때 지루해서 중간에 껐어ㅠㅠ....그래도 참고 몇번 보니까 멋있는 부분도 보이고 하는 것 같음! 그 천부분..? 멋있었어. 그치만 전반적으로 내 취향이랑은 안맞았어											
"
371039095,"


													댓글에 춤보단 감정이 더 드러나서 아쉽단 말 있던데 공감… 그리고 원밀이랑 딴크루들이 스케일 크게 잘해서 더 비교됨											
"
371039095,"


													메가 같지가 않고 걍 아직도 케이팝에 머물러 있는 느낌…별로였어											
"
371039095,"


													여와젝보다 못함											
"
371039780,애프터시그널 4회 얘기하자!!
371039780,"





드디어 마지막! 




"
371039780,"
 김지영 큰 그림에 제작진만 바보된꼴.. 청순 몰표녀 영업해줬는데 민규가 원하는대로 안움직여주니깐 마지막에 급 눈물 흘리며 겨레로 틀어 최종커플 되기..  해은♡현규, 민영♡주휘 커플을 꿈꾸며 광고 협찬 치덕치덕 하고 싶었으나 방송 때 플러팅하고 여지준걸로 여론이 떡락함.. 겨레랑 현커인 모습 보여주며 진심이었다는걸 증명하려함.. 제작진들도 신이나서 현커 영업에 열 올림.. 앺시 시작할때쯤 김지영은 소속사에서 일도 많이 잡아주고 팬들도 생기니 점점 겨레가 필요없어짐.. 지난주에는 톡 한 줄로 답 했다고 겨레 욕먹이며 헤어질 각 잼.. 이번주 마지막 인터뷰때 김지영 머리 많이 기른것만 봐도 겨레랑 헤어진 뒤에 인터뷰 다시 딴것 같음.. 제작진은 자기들이 애써 현커영업하며 준비한 앺시 물거품 되고 김지영 욕들을까봐 캠핑씬 다 편집하고 겨레 지영이 ing인듯 교묘하게 방송 내보내고 후지민, 주지원한테로 포커스 돌리며 아주 찝찝하게 끝내버림.
"
371039780,"
 피디는 재미 화제성 포기하고 끝까지 김지영 지키미네 김지영 욕 들을까봐 캠핑씬 다 잘라내고 분량 모자라니깐 주지원 후지민 불러서 밥 먹는거만 주구장창 보여주네 이럴거면 애프터시부널 왜 했음?? 야망녀 김지영은 절대 겨레랑 현커 아닐듯
"
371039780,"
 아니 왜 예고편에 낸거랑 본방이랑 다르게 나감???주미가 지영이한테 아쿠아맨 노래 왜 튼거냐고 한거 대답 듣고싶었는데
"
371039780,"
 김지영 애프터 시그널까지 나갈려고 민규 아니어도 아무나랑 최커 될거라고 했던거 설마 했는데 진짜였네 지 유명세 얻을라고 지난주까지 겨레한테 앙앙 대다가 이번주는 갑자기 냉한 느낌  ㅋㅋ 완전 지리네
"
371039780,"
 애프터시그널 최대수혜자 민이수 ㅋ 하트시그널에서 느낄수 없던 설렘을 느낄수 있었음 찐커플 바이브
"
371039780,"
 이수한테 예쁘다는 애들 진심 정신병자 같애 ㅋㅋㅋㅋㅋ


 "
371039780,"


													ㅅㅂ 얜 왜 자꾸 재미도 ㅈ도 없는거 뭘 자꾸 얘기하재? 이딴걸 왜 봐 시즌5 본것도 ㅈ같은디											
"
371039780,"


													지원이랑 말 놓은 것까지 대박임ㅋㅋㅋㅋ뒤에서도 별짓거리 다하는듯											
"
371039780,"


													근데 후신 지민 왜 미는거야..? 나 진짜 진지하게 지민이 더 아까움..후신 지민보다 7살 많고, 전여친이랑 친구처럼 지낼 수 있다하고 타투까지 있음..지민이는 외모 능력 비슷한 또래 만나는게 제일 베스트 같은데											
"
371039780,"


													제작진 ㅈㄴ 감없는게 민이수 이렇게 귀엽고 잘어울리는데 핱시 본방에서는 다 짤라먹고 편집 개이상하게 해서 내보냈네..ㅋㅋ											
"
371039780,"

													근데 왜 아쿠아지영이라고하는거고 아쿠아맨은또뭐야?? 뜨문뜨문봐서...ㅠ											
"
371039780,"


													맨날 이수 까는 애한테 그냥 독립적으로 게시물 하나 파주자… 안쓰럽다..											
"
371039780,"

													민이수 서사 더보고싶다											
"
371039780,"


													여친 예쁘다는데 역시 보는 눈이 있다도 아니고 미친놈이라니 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅌㅋㅋㅌㅋㅋㅋㅋ 양심은 있네 민규											


 "
371039780,"


													후신♡지민 편  지원 주미꺼  재밋는데ㅠ나머지두커플뭔가오글쓰.....,후신지민 사겨줘 둘다 키크고  하얗고 넘 잘어울려요♡♡ 후신 지민 놓치지마!											
"
371039780,"


													민규도 이수가 좋으니까 만나는거겠지만 이수가 민규를 훨씬 더 많이 좋아함 ㅋㅋ 이수 혼자 미래얘기 계속해 ㅋㅋㅋㅋㅋㅋㅋㅋ 임종까지 함께하고 싶나봄											
"
371039780,"


													;;;민규가 만나 본 여자들 중에 제일 못생겼을듯. 비위가..											


 "
371039780,"


													둘은 찐인데 한커플은 그냥 저번부터 사귀는 느낌이 없었음											
"
371039780,"


													겨레지영 헤어짐?											
"
371039780,"


													육지담스타일											
"
371039780,"


													근데 캠핑 때 겨레 왜 없음? 방송에서 언급했어? 내가 넘 설렁설렁 봤나											
"
371039780,"


													지영겨레는 커플이라면서 지영이는 방송에서 굳이 겨레가 잘못한걸 하나하나 다 말하고있는게 좀 이상해보였음 자기 남자친구가 욕먹는걸 보고싶어하는사람이 어딨어 실제로 서운한게 있더라도 방송에서는 행복한모습만 보여주고싶지않나..? 친구들한테조차 내 남자친구안좋게볼까봐 사실대로 말 못할때도 많은데											
"
371039780,"


													이수 얼굴 볼때마다 민규 놀라움 이수 너무 못생겨서											


 "
371039780,"


													시청률이랑 댓글수보니까 이수 시녀들빼고 전멸인가보네 이 눈빛을 보고 설렌다 ㅇㅈㄹ 하는거 왜케 같잖은지 ㅌㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋ 김지영 싫어서 이 악물고 일부러 더 그러는거 너무 투명함 ㅋㅋㅋ											


 "
371039780,"


													겨지영 지영이 훨 아까움											
"
371038312,엔시티해찬 입덕할꺼 같은데
371038312,"





이런 귀여운 느낌의 짤 좀 부탁해도 될까? 




"
371038312,"
 쌍수앞트임콧볼축 불법교배종 흑준하
"
371038312,"
 류지니랑 일본콘때 밤에 시간보내고 와서 정신못차리고 유니버스 무대 ㅊ말아먹었노?
"
371038312,"
 떡밥 뜬것도 몰랐는데 자의식과잉 지리노 열폭에 절은 해프들처럼 하루종일 딴새기만 감시하고 사는줄아나
"
371038312,"
 드럽노 제로투 핀터 ㅅㄱ검색
"
371038312,"
 쌍수 앞트임 콧볼축 ㅊ발해서 파키스탄 노동자?
"
371038312,"


													무슨일이 있었던걸까											


 "
371038312,"


													짤들이 하나같이 다 못생겨서 신기해진짜 팬심으로 골라온거일텐데 진ㅋ자 종나 못생겻엌ㅋㅋ											
"
371038312,"


													ㅁㄷ포르쉐겠지 ㅋㅋㅋ 포르쉐 다 뽑아놓고 일이칠 뮤비찍을때 포르쉐 잘 모르는척한거 ㅈ ㄴ 공수치 지림											
"
371038312,"


													니들이 이래봤자 쟤는 람보르기니타고 다니는 영앤리치임.											
"
371038312,"


													남트베계란꽃											


 "
371038312,"


													91 쓰니야 나 사진짤털한 앤데 해찬이 되게 좋아할만 애야 댓글이나 네이트판 글들때문에 이상한 오해 생길까봐 써. 나도 일단 벌써 4년차인데 아직도 그대로 좋아해.. 네이트판에서는 그냥 해찬 서치도 하지 말고 (2021년인가 그때부터 게시물 정병게시물 엄청 올라왔음) 트위터나 다른 커뮤에서 덕질하는 거 추천할게. 댓보고 좀 놀라거나 기분 나쁠 수 있는데 그냥 넘겨주라 쓰니나 다른 클릭한 사람들도 좋은 밤되길 안녕											


 "
371038312,"


													93											


 "
371038312,"


													94											


 "
371038312,"


													95											


 "
371038312,"


													96											


 "
371038312,"


													97											


 "
371038312,"


													98											


 "
371038312,"


													99											


 "
371038312,"


													저 자컨짤 얼굴 쓰레기다진짜											
"
371038312,"


													해찬정병이랑 그거에 동조한다고 타멤짤 가저온 애들 다 ㅁㄱ											
"
371038312,"


													ㅁㄱ											


 "
371038312,"


													ㅁㄷ그래서 회사에서도 파트 가위질 엔시티 단체곡에서 무능먹금당함 팬들이 나대는거랑 정반대로 참여곡수 적고 춤도 다 틀려서											
"
371038312,"


													주기적으로 병크 터지고 비주얼계속 맛탱이 쳐가고 있어서 백스텝 추천함 진지하게											
"
371038312,"


													댓글에 얼굴 충격적이다 그냥 길가는 살찐 아저씨 같은데											
"
371038312,"


													저딴거 귀엽다고 빠는 저주받은 눈 갈 ㅅ ㅂ											
"
371038233,투바투 연준 이 사진 ㄹㅇ홀린다
371038233,"





 안 예쁜 데가 어디야 미쳤어꼭 클릭하거나 확대해서 봐 ㄹㅇ미쳤다고 
 




"
371038233,"
실존인물이 아니라 만화나 가상캐릭터같음
나노단위로 뜯어보면 머리카락부터 이목구비, 곱고 뽀야면서 핑크빛 도는 피부, 얼굴형, 목선, 어깨, 팔, 허리라인 옷핏까지... 진짜 안 이쁜 곳이 하나도 없네 심지어 오묘하게 잘생쁨 섹시 귀여움 청초 도발 다소곳 사이를 왔다갔다하는 중성적인 분위기마져 미침
"
371038233,"
 버츄얼보다 더 버츄얼 아이돌같이 개잘생김
"
371038233,"
 지금너무힘들어.. 야왜케죠아ㅜㅜㅜ
"
371038233,"
 귀엽게 잘생겼다
"
371038233,"
 연준이 안예쁜곳이 없어 손톱도 예뻐
"
371038233,"
 4세대 잇보이


 "
371038233,"


													연준인 진짜 안이쁜곳이 없어 머리부터 발끝까지 다 예쁨											
"
371038233,"


													얼굴이 너무 예뻐요.. 신체 비율이 너무 예뻐요.. 미쳤어ㅜㅜㅜㅜㅜ											


 "
371038233,"


													너무 예뻐...											
"
371038233,"


													흰피부에 작은얼굴,눈물점,무쌍,비율좋은 몸매 그냥 내 취향빼다 박음											
"
371038233,"


													이대휘같다											
"
371038233,"


													비율이 개사기임											
"
371038233,"


													이때 연준 헤매코 무대매너 젤 이뻤음											
"
371038233,"


													만화캐릭터 같긴해ㅋ또치닮았엉											
"
371038233,"


													4세대 잇보이											


 "
371038233,"


													연준이 안예쁜곳이 없어 손톱도 예뻐											
"
371038233,"


													지금너무힘들어.. 야왜케죠아ㅜㅜㅜ											
"
371038233,"


													버츄얼보다 더 버츄얼 아이돌같이 개잘생김											
"
371038233,"


													귀엽게 잘생겼다											
"
371038233,"

													실존인물이 아니라 만화나 가상캐릭터같음
나노단위로 뜯어보면 머리카락부터 이목구비, 곱고 뽀야면서 핑크빛 도는 피부, 얼굴형, 목선, 어깨, 팔, 허리라인 옷핏까지... 진짜 안 이쁜 곳이 하나도 없네 심지어 오묘하게 잘생쁨 섹시 귀여움 청초 도발 다소곳 사이를 왔다갔다하는 중성적인 분위기마져 미침											
"
371037394,남편과 식탁 세팅 문제로 자꾸 싸움이 납니다
371037394,"





신혼 부부예요 저는 기본적으로 음식을 정갈하고 예쁘게 담아 먹는걸 좋아 합니다.사실 좋아 하는게 아니라 그냥 그건 기본 같아요 저에겐..친정 엄마도 항상 좋은 그릇 예쁜 그릇으로 반찬을 나눠서 담아 내셨어요 근데 남편은 이걸 너무너무 이해하지 못합니다 쓸데 없는 허레의식 같은거라고 생각하는것 같아요 비효율 적이라고요...예를 들어거진 다 먹어가는 멸치 볶음 있다 하면 신랑은 그냥 그대로 식탁에서 먹고 설거지 하자는 주의 저는 남은거는 따로 그릇에 담아서 먹어야 한다는 주의밥을 하는건 제가 하고 식탁 세팅도 제가 해요 설거지는 남편이 하는데 남편은 설거지 할때마다 대체 왜 이래야 하냐고 짜증을 냅니다 남편은 요리를 정말 못하기 때문에 업무 분담을 이렇게 한거예요 빨래와 설거지는 남편 담당 장보고 식사 준비하는건 제가 합니다 저도 여기엔 불만이 없어요 남편은 항상 최소한의 식기를 사용해라 물낭비 세재낭비 어쩌고하는데 저는 그럴때 마다 너무 스트레스를 받습니다.아무렇게나 꺼내 정돈되지 않은 식탁에서 밥먹고 싶지 않아요 어떻게 협의점을 찾을 수 있을까요 참고로 남편은 대체 왜 침대에서 일어나 이불을 정리해야하는지도 모르겠다고 합니다 저는 이걸 왜 해야하는지 설명을 하려고 보기 좋잖아 하면 누가 보는데? 누가 남의 침실에 들어와서 이불까지 보냐고 합니다 남편이 저 보다 늦게 일어나기때문에 제가 이불 정리 하고 나오라고 잔소리 하거든요 휴..신혼인데 정말 이렇게 사소한걸로 싸우게 될지 몰랐어요 다들 이러신가요..
 




"
371037394,"
 설거지를 님이하면 깔끔하게 해결될일이잖음? 아마 설거지를 님이 하면 남편은 님 방식을 더 선호할걸? 차라리 님이 하고 있는 다른 일을 남편한테 더 분배를 해주고 설거지까지 님이하든가 남편말대로해요.
"
371037394,"
 님은 셋팅 예쁘게 하는건 배웠지만 효율성에 대해선 배우지 못했네요 다 먹어가는 멸치 하나 반찬통채로 식탁에 올린다고 큰일 안나요 그치만 설거지 하는 입장에선 일거리가 줄어들죠 매번 반찬통 그대로 먹는것도 아닌데 설거지 하는 입장에선 나 괴롭히려고 저러나 싶어지죠. 그리고 아침에 일어나서 이불을 정리하는건 보기 좋으라고가 아니라 진드기나 먼지 제거가 목적입니다
"
371037394,"
 셋팅하는게 좋으면 쓰니가 설거지해야죠 그리고 남편 딴 집안일 시키고요 쓰니가 설거지해보면 그릇수 저절로 줄어들거 같네요 셋팅은 쓰니욕심이니 설거지도 본인욕심대로 하세요
"
371037394,"
 근데 설거지 담당인데 쓸데없이 식기 많이 쓰면 짜증나긴 할 것 같아요 이건 조율해봐야할 문제같고, 이불정리는 번갈아가면서 하는걸로 협의보세요..;
"
371037394,"
저도 반찬통째로 먹는건 별로라고 생각하나, 번번히 모든 반찬별로 그릇이 나온다고 생각하니 설거지 하는 사람은 힘들것 같네요.
뒷정리를 님이 하시는게 아니니 칸이 나눠진 그릇같은거로 바꾸는 방향으로 생각해보세요. 그릇을 줄일 수 있는 방향으로.
"
371037394,"
 용기 그대로 먹자고 주장하는 거 하나만 보면 걍 성격 차이 같은데, 어차피 다시 뒤죽박죽 될 이불을 뭐하러 아침에 다시 펼치느냐고 고집 피우는 부분까지 같이 놓고 보면 걍 가정 교육이 전체적으로 별로였던 거
"
371037394,"


													설거지도 차리는 사람이하고 다른일을 분담해요 이쁘게 셋팅하고 차리는거 누구나 다해요 설거지하는사람 입장에선 유난떤다 생각할수도있죠   한끼남은멸치반찬 다른마른반찬접시에 합쳐서차리면  그런다툼도 없잖아요											
"
371037394,"


													식세기 살 돈도 없는 거지 집구석임?											
"
371037394,"


													남편의견 찬성
단 한접시에 자기가먹을양만큼
덜어서 먹음 부페접시 처럼
우린 그렇게  해											
"
371037394,"


													이건 누가 맞고 틀리다 하긴 그렇고 성격 차인데
  난 남편처럼 하는게 편하고 좋음
  손님이 왔다면  예쁜 그릇에 내 놓겠지만											
"
371037394,"


													아니 반대로 ㅋㅋㅋ 쓰니가 쓰레기 치우는 담당이고, 쓰니는 안방에 휴지정도 넣을 작은 쓰레기통이나 하나두고 다용도실이나 세탁실에만 분리수거함이랑 쓰레기통 큰거 두면 된다고 생각하는데 남편이 자기는 손 닿는곳마다 쓰레기통 다 둬야 한다고 여기저기 구석마다 쓰레기통 다 두고선 이거 맨날 다 치우고 관리하라 그러면 와 깔끔하다, 개취존중함 하면서 군소리 하나 없이 본인기준 다 죽이고 상대에게 맞춰줄거임? 생활방식이 다른 두 사람이 같은일을 나눠서 하려고 하는거면 본인 스타일이 무조건 좋은거라고 생각하지말고 절충을 하세요 좀											
"
371037394,"


													본인 성향으로 추가되는 집안일은 그걸 원하는 사람이 해야 분쟁이 없다고 생각해요..플레이팅 그리 중요하면 님이 하세요 설거지.											
"
371037394,"


													신부님이 살짝 이기적인듯.. 서로 맞추며사는건데 본인만 모두 옳다 여기는듯. 맘에 암등어도 포기할껀하고맞춰가세요. 깔끔하게하는건 누구나 좋아함. 아내가 이쁜거 깔끔한거 취향이라지만 뒷처리는 안좋아하고 벌리기만 좋아하는듯합니다.											
"
371037394,"


													글 초반 읽을때는 아내분 편였는데 막바지 글에서 빡치긴하네 ㅋㅋ 설거지를 남편이 하는데 플레이팅에만 신경쓰면 살거지 많은그릇에빡치지 ㅋㅋ 차라리 본인이 설거지도 해보세요 ㅡ 남편마음 이해갈듯.  남편이 설거지 안한다면  식탁에 여러그릇으로 플레이팅 많이해놔도 남편이 뭐라안할듯 ~											
"
371037394,"


													설거지 쓴이가 하고 이부자리 정리도 쓴이가 하면되는걸. 남편이 늦게 일어난들 안방이 차타고 5분을 가야 있는것도 아니고 설거지까지 본인이하면 그릇 더 쓴다고 남편이 뭐라하지도 않음. 집안일 칼같이 나눌거면 다른 집안일을 남편 주면됨. 이 간단한걸 가지고 왜 싸움?											
"
371037394,"


													님 반찬을 딱 한두개만 하세요 아니면 맞벌이면 밥 하지 마세요 님만 먹고 설거지도 님꺼만 하세요 밥 차려줘도 저 ㅈㄹ 하는 한남이랑 왜 사는지..											
"
371037394,"


													반찬통을 그대로 올려 먹는건 별로. 침 닿았던 젓가락으로 집어 먹고는 냉장고에 도로 넣어 놓는 건데 아무리 적은 양이라도 덜어먹어야지.											
"
371037394,"


													저는 뒷정리까지 히는게 요리의 완성이라고 생각해요. 누군들 이쁘게 셋팅하는걸 안조아하나요..효율적으로 하고싶으니 중간중간 정리하면서 최대한 간단하게 식기 쓰려고 하는거죠. 너무 두분이 다르긴 한데 식기사용이 그정도로 차이가 나면 그냥 내가 설거지 하몀 될일이지 그게 싸울일인가요?? 설거지 하나로 나 너 싸우는거 제일 이해안감. 그것도 못해줄려면 왜 결혼함. 살면서 할일이 한두개인가..내가 요리 밥 설거지 다 하면 남편도 당연히 다른걸 해주겟죠 이불정리 쫌만 더 신경써줘 말하고 협의본다던가. .. 어느정도 양보할생각해야지 저렇게 사소한걸로.. 누가 늦게 일어났건 내가 정리좀 해주면 어때-난 이렇게 생각했지만.. 남편이 싫다는거 억지로 바꾸지말고 잘하는걸 시켜요											
"
371037394,"


													저도 보통 덜어서 먹는데 마지막 끼니로 끝날 거 같은 반찬은 그대로 먹어요. 좀 융통성있으셨음 좋겠어요.. 아니면 설거지도 본인이 하시면 싸움 안나죠.											
"
371037394,"


													ㅋㅋㄱㅋㄱㅋㄱㅋㅋㅋㄱㅋㅋ 정갈 좋아 하시네요. 그럼 본인이 설거지 하시던가요. 남편 엄청 짜증 나겠어.											
"
371037394,"


													허례의식이 뭐야? 보.기.싫.게											
"
371037394,"


													뭐든지 예쁘고 정갈하게 하는 것을 좋아하시는군요. 아주 이상적이지요. 하지만 그 뒤치다꺼리는 누구의 몫인가요~?남편과 반반 가져가게 되겠죠? 쓰니의 취향만을 위해 남편에게 너무 강요하는 상황인거같아요. 쓰니가 하고싶은대로 하려면 마무리까지 쓰니가 혼자다하시고 남편한테 눈치주시거나 뭐라하지말아야 해요. 그러나 그것도 어려우시지요?그럼, 적절히 맞춰지내는게 결혼생활이지요. 쓰니가 계속 본인스타일만 고집하고 강요하고 그게 옳은거라고 박박우기시면 남편은 그냥 본인의견 묵살하고 님에게 백퍼맞추거나 아님 싸우는 수밖에 없겠네요. 안좋은 결말이잖아요 이러면. 생활습관이나 취향은 부부가 다를 수 밖에 없고 서로 조금씩 양보하는겁니다. 글에 나온 사례들은 비위생적인 부분도 아니기에, 쓰니도 좀 양보하고 맞춰나가보세요. 예쁘게먹고 자고 사는 모든 것이 좋다고 해도, 사랑하는 사람과 일상을 공유하는 시간만큼 소중하겠습니까.											
"
371037394,"


													별것도 아닌거에 ㅈㄹ좀 하지말고 아무리 분담했다고쳐도 배려 좀 처하면서 살아 설거지할때마다 매번 그릇쌓여있으면 얼마나 짜증나는지 니가해봄?											
"
371037394,"


													나눔접시를쓰세요. 4칸접시두개면 반찬8가지 들어갑니다.											
"
371037394,"


													예쁘게 담아 먹는거 좋죠.. 근데 위생상 반찬을 덜어 먹는 거잖아요.. 저는 제가 설거지 할땐 그릇 갖가지 다 꺼내서 이쁘게 차려서 먹었어요.. 근데 요즘 남편이 설거지 하다보니 설거지 거릴 최소화 해요.. 큰 접시에 반찬 섞이지 않을 만큼 해서 먹고.. 마지막반찬이면 걍 통째 놓고 먹게 되더라구요.. 지구가 아파요..											
"
371037394,"


													그냥 식세기
사셈.											
"
371037708,애없으면 봉 인가요?
